Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Test Veh Displacement (L),Actual Tested Testgroup,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,# of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),Axle Ratio,N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,ADFE Test Number,ADFE Total Road Load HP,ADFE Equiv. Test Weight (lbs.),ADFE N/V Ratio,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),PM (g/mi),CH4 (g/mi),N2O (g/mi),RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,DT-Inertia Work Ratio Rating,DT-Absolute Speed Change Ratg,DT-Energy Economy Rating,Target Coef A (lbf),Target Coef B (lbf/mph),Target Coef C (lbf/mph**2),Set Coef A (lbf),Set Coef B (lbf/mph),Set Coef C (lbf/mph**2),Aftertreatment Device Cd,Aftertreatment Device Desc,Police - Emergency Vehicle?,Averaging Group ID,Averaging Weighting Factor,Averaging Method Cd,Averging Method Desc
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA100F,0,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.65,27.4,1,Not eqipped,NHYX10067690,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0092000,0.1500000,270.0000000,0.0121000,,0.0031000,0.0012000,33.2000000,MPG,,,,,-0.3200000,-0.7000000,-1.0600000,26.319,0.15629,0.026732,7.197,0.08667,0.026701,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA100F,0,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.65,27.4,1,Not eqipped,NHYX10067691,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0079000,0.1500000,268.0000000,0.0146000,,0.0028000,0.0011000,33.5000000,MPG,,,,,-0.1000000,-0.6700000,-1.0800000,26.319,0.15629,0.026732,7.197,0.08667,0.026701,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA100F,0,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.65,27.4,1,Not eqipped,NHYX10067692,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0023000,0.0400000,191.0000000,0.0055000,,,,47.0000000,MPG,,,,,7.5600000,5.7600000,-0.0900000,26.319,0.15629,0.026732,7.197,0.08667,0.026701,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA100F,1,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.65,27.6,1,Not eqipped,NHYX10067694,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0078000,0.1800000,266.0000000,0.0115000,,0.0029000,0.0009000,33.7000000,MPG,,,,,-0.7500000,-0.8800000,-1.3000000,24.700,0.17463,0.026014,7.118,0.13826,0.024967,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA100F,1,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,3.65,27.6,1,Not eqipped,NHYX10067696,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002000,0.0400000,188.0000000,0.0046000,,,,47.7000000,MPG,,,,,5.6000000,4.2900000,-0.1500000,24.700,0.17463,0.026014,7.118,0.13826,0.024967,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA162A,0,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.65,27.4,1,Not eqipped,NHYX10066762,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0007000,0.0300000,217.0000000,0.0042000,,,,41.3000000,MPG,,,,,6.7200000,5.3700000,0.2700000,27.760,0.35752,0.025139,7.919,0.30222,0.024761,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA162A,0,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,3.65,27.4,1,Not eqipped,NHYX10067721,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0090000,0.2000000,296.0000000,0.0170000,,0.0030000,0.0008000,30.3000000,MPG,,,,,6.6300000,3.3300000,2.3700000,27.760,0.35752,0.025139,7.919,0.30222,0.024761,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA162A,1,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.65,27.6,1,Not eqipped,NHYX10066764,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0009000,0.0200000,207.0000000,0.0061000,,,,43.3000000,MPG,,,,,9.1600000,7.5400000,0.6100000,26.316,0.28798,0.025354,6.042,0.25592,0.025371,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,Tucson,NX4U1H5GA162A,1,2.500,NHYXT02.5LR5,Truck,179,4,G4KN-AC,SA,Semi-Automatic,8,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,3.65,27.6,1,Not eqipped,NHYX10067689,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0086000,0.1700000,291.0000000,0.0204000,,0.0029000,0.0010000,30.8000000,MPG,,,,,8.2300000,4.4700000,3.1900000,26.316,0.28798,0.025354,6.042,0.25592,0.025371,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA278A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,NHYX10066622,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0220000,0.1771000,264.6826000,0.0025000,,,,33.8000000,MPG,21.5512000,40.5514000,,,-8.4000000,-6.9700000,-2.5700000,27.924,0.20644,0.025093,10.374,0.07471,0.025449,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA278A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,NHYX10066624,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0047000,0.0743000,181.0290000,0.0053000,,0.0018000,0.0013000,49.6000000,MPG,33.3190000,98.6252000,33.9727000,81.5666000,-0.9000000,-0.9600000,-0.8100000,27.924,0.20644,0.025093,10.374,0.07471,0.025449,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA278A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,NHYX10066625,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0064000,0.0833000,218.1805000,0.0021000,,,,41.1000000,MPG,,,,,-0.8500000,-1.3100000,-0.2300000,27.924,0.20644,0.025093,10.374,0.07471,0.025449,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA278A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,NHYX10066626,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0448000,0.3169000,238.4617000,0.0056000,,,,37.5000000,MPG,22.8553000,52.9616000,34.9497000,,1.8200000,0.9100000,0.1700000,30.716,0.22708,0.027603,8.995,-0.01795,0.028550,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA278A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.6,1,Not eqipped,NHYX10067311,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0001000,0.0951000,175.7550000,0,,,,50.9000000,MPG,,,,,10.0100000,8.1800000,0.1400000,27.924,0.20644,0.025093,10.374,0.07471,0.025449,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA279A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.3,1,Not eqipped,NHYX10066618,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0009000,0.0730000,186.6966000,0,,,,48.0000000,MPG,,,,,3.2900000,2.5600000,-0.4300000,33.396,0.13657,0.027753,13.151,0.09850,0.027172,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA279A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.3,1,Not eqipped,NHYX10066619,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0218000,0.2229000,274.1606000,0.0020000,,,,32.7000000,MPG,21.3987000,38.4502000,,,-7.9300000,-6.1800000,-2.0500000,33.396,0.13657,0.027753,13.151,0.09850,0.027172,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA279A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.3,1,Not eqipped,NHYX10066620,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0561000,0.3003000,243.6300000,0.0099000,,,,36.6000000,MPG,22.6796000,54.9158000,31.5029000,,1.2400000,0.2600000,0.0300000,36.735,0.15023,0.030529,11.869,0.04229,0.029938,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA279A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.3,1,Not eqipped,NHYX10066621,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0033000,0.0500000,229.7528000,0.0034000,,,,39.0000000,MPG,,,,,-1.4500000,-2.1500000,-0.7100000,33.396,0.13657,0.027753,13.151,0.09850,0.027172,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON HYBRID,NX4U2G6HA279A,0,1.600,NHYXT01.6L13,Truck,177,4,G4FT-AC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,3.32,30.3,1,Not eqipped,NHYX10067309,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0069000,0.0671000,177.2218000,0.0061000,,0.0018000,0.0009000,50.7000000,MPG,33.3209000,103.1186000,36.3143000,77.3488000,-0.6600000,-0.1900000,-0.0900000,33.396,0.13657,0.027753,13.151,0.09850,0.027172,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON PHEV,NX4U2G6PA320A,0,1.600,NHYXT01.6L2T,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,NHYX10068280,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0042000,0.0314000,261.3284000,0.0059000,,,,34.4000000,MPG,,,,,0.1800000,-0.9800000,-1.1800000,38.229,0.08082,0.027521,14.766,-0.00782,0.027231,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON PHEV,NX4U2G6PA320A,0,1.600,NHYXT01.6L2T,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,NHYX10068286,MFR,No,,,,,84,Charge Depleting Highway,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,38.229,0.08082,0.027521,14.766,-0.00782,0.027231,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON PHEV,NX4U2G6PA320A,0,1.600,NHYXT01.6L2T,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,NHYX10068287,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0585000,0.4135000,269.9813000,0.0045000,,,,33.1000000,MPG,21.8258000,41.8244000,32.8576000,,1.0300000,0.1400000,0.0100000,42.052,0.08890,0.030273,8.237,0.00979,0.030044,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON PHEV,NX4U2G6PA320A,0,1.600,NHYXT01.6L2T,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,NHYX10070264,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,38.229,0.08082,0.027521,14.766,-0.00782,0.027231,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON PHEV,NX4U2G6PA320A,0,1.600,NHYXT01.6L2T,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,NHYX10070265,MFR,No,,,,,81,Charge Depleting UDDS,61,Tier 2 Cert Gasoline,CD,,,,,,,,,MPG,,,,,,,,38.229,0.08082,0.027521,14.766,-0.00782,0.027231,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON PHEV,NX4U2G6PA320A,0,1.600,NHYXT01.6L2T,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,NHYX91004739,EPA,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0017078,0.1178628,193.7366333,0,,0.0011739,0.0000875,45.9000000,MPG,,,,,0.5264335,0.3818226,-0.0913458,38.229,0.08082,0.027521,14.766,-0.00782,0.027231,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON PHEV,NX4U2G6PA320A,0,1.600,NHYXT01.6L2T,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,NHYX91004740,EPA,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0297095,0.2596676,275.9787292,0.0054497,,0.0048174,0.0023621,32.2000000,MPG,20.4872799,38.4757614,,,-3.8458107,-1.8507292,-1.2481019,38.229,0.08082,0.027521,14.766,-0.00782,0.027231,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,HYUNDAI,TUCSON PHEV,NX4U2G6PA320A,0,1.600,NHYXT01.6L2T,Truck,177,4,G4FT-ACS,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4500,3.37,30.7,1,Not eqipped,NHYX91004753,EPA,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0066221,0.0871210,185.5552673,0.0102914,,0.0013711,0.0010588,47.9000000,MPG,36.9249802,64.3488541,35.2647934,74.1286850,1.8119116,1.5999416,0.6663027,38.229,0.08082,0.027521,14.766,-0.00782,0.027231,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JS9F0HU08AC,0,2.000,KHYXV02.0BG6,Car,275,4,G4KH-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.25,37.7,2,"Equipped, not shifted by SIL",KHYX10053934,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0139000,0.1060000,329.9540000,0.0226000,,0.0035000,0.0003000,27.3000000,MPG,25.3622000,26.3932000,30.9286000,,-3.3000000,-2.0200000,-0.5200000,32.379,0.36157,0.019991,8.032,-0.08308,0.023731,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JS9F0HU08AC,0,2.000,KHYXV02.0BG6,Car,275,4,G4KH-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.25,37.7,2,"Equipped, not shifted by SIL",KHYX10053935,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0130000,0.1210000,233.6838000,0.0046000,,,,38.4000000,MPG,,,,,-4.6600000,-3.9200000,-0.2000000,32.379,0.36157,0.019991,8.032,-0.08308,0.023731,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JS9F0HU08AC,0,2.000,KHYXV02.0BG6,Car,275,4,G4KH-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.25,37.7,2,"Equipped, not shifted by SIL",KHYX10053936,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0524000,1.5049000,321.3752000,0.0226000,,,,27.8000000,MPG,20.6993000,30.7620000,,,-12.5900000,-7.1400000,-0.6100000,32.379,0.36157,0.019991,8.032,-0.08308,0.023731,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JS9F0HU08AC,0,2.000,KHYXV02.0BG6,Car,275,4,G4KH-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.25,37.7,2,"Equipped, not shifted by SIL",KHYX10053937,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0268000,0.2284000,373.0477000,0.0395000,,,,24.1000000,MPG,,,,,2.3700000,2.8500000,2.6200000,32.379,0.36157,0.019991,8.032,-0.08308,0.023731,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JS9F0HU08AC,0,2.000,KHYXV02.0BG6,Car,275,4,G4KH-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,3.25,37.7,2,"Equipped, not shifted by SIL",KHYX10053938,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1128000,0.5338000,379.0664000,0.0357000,,,,23.4000000,MPG,21.0520000,22.9119000,26.6957000,,2.7200000,2.1600000,1.6300000,35.617,0.39773,0.021990,9.868,-0.18182,0.024987,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066076,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0172000,0.1363000,434.9098000,0.0412000,,0.0077000,0.0014000,20.6000000,MPG,20.0420000,19.3382000,24.1792000,,-2.5400000,-1.6900000,-1.9100000,39.153,0.04533,0.023271,12.434,0.10131,0.021848,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066077,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0089000,0.1412000,361.8680000,0.0431000,,,,24.8000000,MPG,17.4768000,28.2079000,,,-8.6200000,-6.2300000,-2.5400000,39.153,0.04533,0.023271,12.434,0.10131,0.021848,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066078,MFR,No,,,,,95,SC03,61,Tier 2 Cert Gasoline,SC03,0.0101000,0.0821000,476.8876000,0.0556000,,,,18.8000000,MPG,,,,,-3.0900000,-2.5600000,-1.7900000,39.153,0.04533,0.023271,12.434,0.10131,0.021848,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066079,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0049000,0.0769000,271.9261000,0.0105000,,,,33.0000000,MPG,,,,,-0.3600000,-0.1600000,-0.3700000,39.153,0.04533,0.023271,12.434,0.10131,0.021848,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066080,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.1237000,0.4812000,472.0697000,0.0938000,,,,18.9000000,MPG,17.1154000,17.9413000,23.1183000,,-2.3500000,-1.3300000,-0.7600000,43.068,0.04986,0.025598,13.936,-0.28354,0.028365,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066081,MFR,No,,,,,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0126000,0.0603000,321.2262000,0.0166000,,0.0036000,0.0013000,27.9000000,MPG,26.0437000,27.2790000,30.9452000,,0.6700000,0.3100000,-0.9200000,39.153,0.04533,0.023271,12.434,0.10131,0.021848,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066082,MFR,No,,,,,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0012000,0.0003000,217.9798000,0.0065000,,,,41.2000000,MPG,,,,,3.8300000,3.2300000,-0.2900000,39.153,0.04533,0.023271,12.434,0.10131,0.021848,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066083,MFR,No,,,,,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,0.0641000,0.2100000,353.2783000,0.0289000,,,,25.3000000,MPG,21.6522000,25.0774000,29.5460000,,-0.8800000,-0.4600000,-0.7800000,43.068,0.04986,0.025598,13.936,-0.28354,0.028365,TWC,Three-way catalyst,N,,,N,No averaging
2022,Hyundai,HYX,Hyundai,Veloster N,JSNU1H0TD044F,1,2.000,MHYXV02.0BG6,Car,275,4,G4KH-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),8,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,2.71,25.8,2,"Equipped, not shifted by SIL",MHYX10066084,MFR,No,,,,,90,US06,61,Tier 2 Cert Gasoline,US06,0.0073000,0.0475000,330.4105000,0.1041000,,,,27.2000000,MPG,18.6470000,31.1584000,,,-6.0300000,-4.1500000,-1.4600000,39.153,0.04533,0.023271,12.434,0.10131,0.021848,TWC,Three-way catalyst,N,,,N,No averaging
